event_id,event_date,anchor_date,window_label,relative_day,market_date,event_type,event_group,description,sp500,nasdaq,shanghai,vix,sp500_return,nasdaq_return,shanghai_return,sp500_log_return,nasdaq_log_return,shanghai_log_return
E02,2018-04-06,2018-04-06,m3_p3,2,2018-04-10,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2656.8701171875,7094.2998046875,3190.322021484375,20.46999931335449,0.0167269537832615,0.0207126506291566,0.0165784585760637,0.016588598996314,0.0205010604223787,0.0164425361308349
E02,2018-04-06,2018-04-06,m3_p3,3,2018-04-11,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2642.18994140625,7069.02978515625,3208.08203125,20.239999771118164,-0.005525364482924,-0.0035620174262375,0.0055668392237602,-0.0055406857724611,-0.0035683765155923,0.0055514016401531
E02,2018-04-06,2018-04-06,m5_p5,-5,2018-03-29,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2640.8701171875,7063.4501953125,3160.531005859375,19.96999931335449,0.0137697186900191,0.0164363843425492,0.0122477304537529,0.0136757774938434,0.0163027690905295,0.0121733338468622
E02,2018-04-06,2018-04-06,m5_p5,-4,2018-04-02,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2581.8798828125,6870.1201171875,3163.178955078125,23.6200008392334,-0.0223374235601651,-0.027370487903107,-0.0018044188963745,-0.0225906823434958,-0.0277520379637659,-0.0018060488211577
E02,2018-04-06,2018-04-06,m5_p5,-3,2018-04-03,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2614.449951171875,6941.27978515625,3136.633056640625,21.100000381469727,0.0126148658487921,0.0103578491722036,-0.0083921582732091,0.012535961315741,0.0103045742126723,-0.0084275706970755
E02,2018-04-06,2018-04-06,m5_p5,-2,2018-04-04,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2644.68994140625,7042.10986328125,3131.111083984375,20.059999465942383,0.0115664827398285,0.0145261509758793,-0.0017604777340974,0.0115001023464467,0.0144216571578926,-0.0017620291961672
E02,2018-04-06,2018-04-06,m5_p5,-1,2018-04-05,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2662.840087890625,7076.5498046875,,18.940000534057617,0.0068628636575538,0.0048905714444793,,0.0068394214016512,0.0048786514478849,
E02,2018-04-06,2018-04-06,m5_p5,0,2018-04-06,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2604.469970703125,6915.10986328125,,21.489999771118164,-0.0219202487798424,-0.0228133689244033,,-0.0221640670570649,-0.0230776205398669,
E02,2018-04-06,2018-04-06,m5_p5,1,2018-04-09,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2613.159912109375,6950.33984375,3138.2939453125,21.770000457763672,0.0033365488963206,0.0050946378532348,0.0022940295426965,0.0033309949675928,0.0050817040957478,0.002291402274179
E02,2018-04-06,2018-04-06,m5_p5,2,2018-04-10,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2656.8701171875,7094.2998046875,3190.322021484375,20.46999931335449,0.0167269537832615,0.0207126506291566,0.0165784585760637,0.016588598996314,0.0205010604223787,0.0164425361308349
E02,2018-04-06,2018-04-06,m5_p5,3,2018-04-11,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2642.18994140625,7069.02978515625,3208.08203125,20.239999771118164,-0.005525364482924,-0.0035620174262375,0.0055668392237602,-0.0055406857724611,-0.0035683765155923,0.0055514016401531
E02,2018-04-06,2018-04-06,m5_p5,4,2018-04-12,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2663.989990234375,7140.25,3180.157958984375,18.489999771118164,0.0082507500639876,0.0100749631856553,-0.0087042887287843,0.008216898697657,0.0100245490748241,-0.0087423923208316
E02,2018-04-06,2018-04-06,m5_p5,5,2018-04-13,tariff_announcement,escalation,USTR publishes proposed tariff list targeting Chinese imports,2656.300048828125,7106.64990234375,3159.052001953125,17.40999984741211,-0.0028866254882486,-0.0047057312637862,-0.0066367637405,-0.0028907998267066,-0.0047168380746259,-0.0066588849869551
E03,2018-06-15,2018-06-15,m1_p1,-1,2018-06-14,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2782.489990234375,7761.0400390625,3044.159912109375,12.119999885559082,0.0024715497784322,0.0084904351900036,-0.0018483875520344,0.0024685005225036,0.0084545941728097,-0.001850097928256
E03,2018-06-15,2018-06-15,m1_p1,0,2018-06-15,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2779.659912109375,7746.3798828125,3021.90087890625,11.979999542236328,-0.0010171027155291,-0.001888942226327,-0.0073120446513275,-0.001017620315494,-0.0018907285275285,-0.0073389086839307
E03,2018-06-15,2018-06-15,m1_p1,1,2018-06-18,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2773.75,7747.02978515625,,12.3100004196167,-0.0021261277624751,8.389755648208208e-05,,-0.0021283911808865,8.38940372789239e-05,
E03,2018-06-15,2018-06-15,m3_p3,-3,2018-06-12,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2786.85009765625,7703.7900390625,3079.802001953125,12.34000015258789,0.0017433852107295,0.0057258829094712,0.0088506268974126,0.0017418672787038,0.0057095523501838,0.0088116896763968
E03,2018-06-15,2018-06-15,m3_p3,-2,2018-06-13,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2775.6298828125,7695.7001953125,3049.797119140625,12.9399995803833,-0.0040261278685875,-0.0010501121797167,-0.009742471364546,-0.0040342545414114,-0.0010506639338146,-0.0097902397466246
E03,2018-06-15,2018-06-15,m3_p3,-1,2018-06-14,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2782.489990234375,7761.0400390625,3044.159912109375,12.119999885559082,0.0024715497784322,0.0084904351900036,-0.0018483875520344,0.0024685005225036,0.0084545941728097,-0.001850097928256
E03,2018-06-15,2018-06-15,m3_p3,0,2018-06-15,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2779.659912109375,7746.3798828125,3021.90087890625,11.979999542236328,-0.0010171027155291,-0.001888942226327,-0.0073120446513275,-0.001017620315494,-0.0018907285275285,-0.0073389086839307
E03,2018-06-15,2018-06-15,m3_p3,1,2018-06-18,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2773.75,7747.02978515625,,12.3100004196167,-0.0021261277624751,8.389755648208208e-05,,-0.0021283911808865,8.38940372789239e-05,
E03,2018-06-15,2018-06-15,m3_p3,2,2018-06-19,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2762.590087890625,7725.58984375,2907.822021484375,13.350000381469728,-0.0040234022926993,-0.0027675047083631,-0.0377506946763802,-0.0040315179513912,-0.0027713413297319,-0.03848170874775
E03,2018-06-15,2018-06-15,m3_p3,3,2018-06-20,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2767.320068359375,7781.509765625,2915.73095703125,12.789999961853027,0.0017121542893689,0.0072382721586286,0.0027198829530967,0.0017106902241125,0.0072122015950053,0.0027161907648222
E03,2018-06-15,2018-06-15,m5_p5,-5,2018-06-08,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2779.030029296875,7645.509765625,3067.14794921875,12.18000030517578,0.0031259043893263,0.0013673668540834,-0.0136199027237292,0.0031210289077513,0.0013664328593386,-0.013713504468298
E03,2018-06-15,2018-06-15,m5_p5,-4,2018-06-11,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2782.0,7659.93017578125,3052.782958984375,12.350000381469728,0.0010687076684365,0.0018861280147839,-0.0046835009175328,0.0010681370069403,0.0018843515088009,-0.0046945028731755
E03,2018-06-15,2018-06-15,m5_p5,-3,2018-06-12,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2786.85009765625,7703.7900390625,3079.802001953125,12.34000015258789,0.0017433852107295,0.0057258829094712,0.0088506268974126,0.0017418672787038,0.0057095523501838,0.0088116896763968
E03,2018-06-15,2018-06-15,m5_p5,-2,2018-06-13,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2775.6298828125,7695.7001953125,3049.797119140625,12.9399995803833,-0.0040261278685875,-0.0010501121797167,-0.009742471364546,-0.0040342545414114,-0.0010506639338146,-0.0097902397466246
E03,2018-06-15,2018-06-15,m5_p5,-1,2018-06-14,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2782.489990234375,7761.0400390625,3044.159912109375,12.119999885559082,0.0024715497784322,0.0084904351900036,-0.0018483875520344,0.0024685005225036,0.0084545941728097,-0.001850097928256
E03,2018-06-15,2018-06-15,m5_p5,0,2018-06-15,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2779.659912109375,7746.3798828125,3021.90087890625,11.979999542236328,-0.0010171027155291,-0.001888942226327,-0.0073120446513275,-0.001017620315494,-0.0018907285275285,-0.0073389086839307
E03,2018-06-15,2018-06-15,m5_p5,1,2018-06-18,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2773.75,7747.02978515625,,12.3100004196167,-0.0021261277624751,8.389755648208208e-05,,-0.0021283911808865,8.38940372789239e-05,
E03,2018-06-15,2018-06-15,m5_p5,2,2018-06-19,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2762.590087890625,7725.58984375,2907.822021484375,13.350000381469728,-0.0040234022926993,-0.0027675047083631,-0.0377506946763802,-0.0040315179513912,-0.0027713413297319,-0.03848170874775
E03,2018-06-15,2018-06-15,m5_p5,3,2018-06-20,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2767.320068359375,7781.509765625,2915.73095703125,12.789999961853027,0.0017121542893689,0.0072382721586286,0.0027198829530967,0.0017106902241125,0.0072122015950053,0.0027161907648222
E03,2018-06-15,2018-06-15,m5_p5,4,2018-06-21,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2749.760009765625,7712.9501953125,2875.81005859375,14.640000343322754,-0.0063455105155799,-0.0088105743457861,-0.0136915576319657,-0.0063657288432202,-0.0088496169502867,-0.0137861514237884
E03,2018-06-15,2018-06-15,m5_p5,5,2018-06-22,tariff_announcement,escalation,USTR finalizes 25 percent tariffs on 50 billion dollars of Chinese goods,2754.8798828125,7692.81982421875,2889.760009765625,13.770000457763672,0.0018619345065358,-0.0026099443901483,0.0048507901730814,0.0018602032551338,-0.0026133562327808,0.0048390629991791
E04,2018-07-06,2018-07-06,m1_p1,-1,2018-07-05,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2736.610107421875,7586.43017578125,2733.882080078125,14.970000267028809,0.0086208036839299,0.0111640595652537,-0.0091492366418968,0.0085838567455378,0.0111022014185005,-0.0091913479618816
E04,2018-07-06,2018-07-06,m1_p1,0,2018-07-06,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2759.820068359375,7688.39013671875,2747.22900390625,13.369999885559082,0.0084812815952675,0.0134397811058744,0.0048820407893173,0.0084455176005801,0.0133502683769107,0.0048701622734278
E04,2018-07-06,2018-07-06,m1_p1,1,2018-07-09,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2784.169921875,7756.2001953125,2815.110107421875,12.6899995803833,0.0088229858876633,0.0088197993842558,0.0247089352285905,0.0087842907853415,0.0087811321455358,0.0244086066338541
E04,2018-07-06,2018-07-06,m3_p3,-3,2018-07-02,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2726.7099609375,7567.68994140625,2775.556884765625,15.600000381469728,0.0030679574121528,0.0076415240684439,-0.0252372797998186,0.0030632608342934,0.007612475513037,-0.0255612014993383
E04,2018-07-06,2018-07-06,m3_p3,-2,2018-07-03,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2713.219970703125,7502.669921875,2786.887939453125,16.139999389648438,-0.0049473506268106,-0.0085917922159437,0.0040824436889379,-0.0049596292805336,-0.0086289144466213,0.0040741331262925
E04,2018-07-06,2018-07-06,m3_p3,-1,2018-07-05,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2736.610107421875,7586.43017578125,2733.882080078125,14.970000267028809,0.0086208036839299,0.0111640595652537,-0.0091492366418968,0.0085838567455378,0.0111022014185005,-0.0091913479618816
E04,2018-07-06,2018-07-06,m3_p3,0,2018-07-06,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2759.820068359375,7688.39013671875,2747.22900390625,13.369999885559082,0.0084812815952675,0.0134397811058744,0.0048820407893173,0.0084455176005801,0.0133502683769107,0.0048701622734278
E04,2018-07-06,2018-07-06,m3_p3,1,2018-07-09,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2784.169921875,7756.2001953125,2815.110107421875,12.6899995803833,0.0088229858876633,0.0088197993842558,0.0247089352285905,0.0087842907853415,0.0087811321455358,0.0244086066338541
E04,2018-07-06,2018-07-06,m3_p3,2,2018-07-10,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2793.840087890625,7759.2001953125,2827.625,12.640000343322754,0.0034732671808739,0.0003867873345781,0.0044456138838513,0.0034672493188218,0.0003867125516398,0.0044357613320842
E04,2018-07-06,2018-07-06,m3_p3,3,2018-07-11,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2774.02001953125,7716.60986328125,2777.77099609375,13.630000114440918,-0.0070942028662561,-0.0054890105886145,-0.0176310521749701,-0.0071194863719165,-0.0055041305617467,-0.0177883305731114
E04,2018-07-06,2018-07-06,m5_p5,-5,2018-06-28,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2716.31005859375,7503.68017578125,2786.89697265625,16.850000381469727,0.0061786898594677,0.0078709828559706,-0.0093421056399859,0.0061596800190312,0.0078401682589066,-0.0093860168046817
E04,2018-07-06,2018-07-06,m5_p5,-4,2018-06-29,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2718.3701171875,7510.2998046875,2847.41796875,16.09000015258789,0.0007584033300001,0.0008821843083899,0.0217162660434002,0.000758115887517,0.0008817954125147,0.0214838270556043
E04,2018-07-06,2018-07-06,m5_p5,-3,2018-07-02,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2726.7099609375,7567.68994140625,2775.556884765625,15.600000381469728,0.0030679574121528,0.0076415240684439,-0.0252372797998186,0.0030632608342934,0.007612475513037,-0.0255612014993383
E04,2018-07-06,2018-07-06,m5_p5,-2,2018-07-03,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2713.219970703125,7502.669921875,2786.887939453125,16.139999389648438,-0.0049473506268106,-0.0085917922159437,0.0040824436889379,-0.0049596292805336,-0.0086289144466213,0.0040741331262925
E04,2018-07-06,2018-07-06,m5_p5,-1,2018-07-05,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2736.610107421875,7586.43017578125,2733.882080078125,14.970000267028809,0.0086208036839299,0.0111640595652537,-0.0091492366418968,0.0085838567455378,0.0111022014185005,-0.0091913479618816
E04,2018-07-06,2018-07-06,m5_p5,0,2018-07-06,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2759.820068359375,7688.39013671875,2747.22900390625,13.369999885559082,0.0084812815952675,0.0134397811058744,0.0048820407893173,0.0084455176005801,0.0133502683769107,0.0048701622734278
E04,2018-07-06,2018-07-06,m5_p5,1,2018-07-09,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2784.169921875,7756.2001953125,2815.110107421875,12.6899995803833,0.0088229858876633,0.0088197993842558,0.0247089352285905,0.0087842907853415,0.0087811321455358,0.0244086066338541
E04,2018-07-06,2018-07-06,m5_p5,2,2018-07-10,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2793.840087890625,7759.2001953125,2827.625,12.640000343322754,0.0034732671808739,0.0003867873345781,0.0044456138838513,0.0034672493188218,0.0003867125516398,0.0044357613320842
E04,2018-07-06,2018-07-06,m5_p5,3,2018-07-11,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2774.02001953125,7716.60986328125,2777.77099609375,13.630000114440918,-0.0070942028662561,-0.0054890105886145,-0.0176310521749701,-0.0071194863719165,-0.0055041305617467,-0.0177883305731114
E04,2018-07-06,2018-07-06,m5_p5,4,2018-07-12,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2798.2900390625,7823.919921875,2837.658935546875,12.579999923706056,0.0087490426746634,0.0139063734586835,0.0215597108391378,0.0087109915801719,0.0138105670387814,0.02133058764366
E04,2018-07-06,2018-07-06,m5_p5,5,2018-07-13,tariff_implementation,escalation,First tranche of bilateral tariffs enters into force,2801.31005859375,7825.97998046875,2831.18408203125,12.18000030517578,0.0010792374947172,0.000263302617399,-0.0022817588944589,0.0010786555366086,0.0002632679593484,-0.0022843660730087
E05,2018-07-11,2018-07-11,m1_p1,-1,2018-07-10,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2793.840087890625,7759.2001953125,2827.625,12.640000343322754,0.0034732671808739,0.0003867873345781,0.0044456138838513,0.0034672493188218,0.0003867125516398,0.0044357613320842
E05,2018-07-11,2018-07-11,m1_p1,0,2018-07-11,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2774.02001953125,7716.60986328125,2777.77099609375,13.630000114440918,-0.0070942028662561,-0.0054890105886145,-0.0176310521749701,-0.0071194863719165,-0.0055041305617467,-0.0177883305731114
E05,2018-07-11,2018-07-11,m1_p1,1,2018-07-12,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2798.2900390625,7823.919921875,2837.658935546875,12.579999923706056,0.0087490426746634,0.0139063734586835,0.0215597108391378,0.0087109915801719,0.0138105670387814,0.02133058764366
E05,2018-07-11,2018-07-11,m3_p3,-3,2018-07-06,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2759.820068359375,7688.39013671875,2747.22900390625,13.369999885559082,0.0084812815952675,0.0134397811058744,0.0048820407893173,0.0084455176005801,0.0133502683769107,0.0048701622734278
E05,2018-07-11,2018-07-11,m3_p3,-2,2018-07-09,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2784.169921875,7756.2001953125,2815.110107421875,12.6899995803833,0.0088229858876633,0.0088197993842558,0.0247089352285905,0.0087842907853415,0.0087811321455358,0.0244086066338541
E05,2018-07-11,2018-07-11,m3_p3,-1,2018-07-10,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2793.840087890625,7759.2001953125,2827.625,12.640000343322754,0.0034732671808739,0.0003867873345781,0.0044456138838513,0.0034672493188218,0.0003867125516398,0.0044357613320842
E05,2018-07-11,2018-07-11,m3_p3,0,2018-07-11,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2774.02001953125,7716.60986328125,2777.77099609375,13.630000114440918,-0.0070942028662561,-0.0054890105886145,-0.0176310521749701,-0.0071194863719165,-0.0055041305617467,-0.0177883305731114
E05,2018-07-11,2018-07-11,m3_p3,1,2018-07-12,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2798.2900390625,7823.919921875,2837.658935546875,12.579999923706056,0.0087490426746634,0.0139063734586835,0.0215597108391378,0.0087109915801719,0.0138105670387814,0.02133058764366
E05,2018-07-11,2018-07-11,m3_p3,2,2018-07-13,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2801.31005859375,7825.97998046875,2831.18408203125,12.18000030517578,0.0010792374947172,0.000263302617399,-0.0022817588944589,0.0010786555366086,0.0002632679593484,-0.0022843660730087
E05,2018-07-11,2018-07-11,m3_p3,3,2018-07-16,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2798.429931640625,7805.72021484375,2814.0419921875,12.829999923706056,-0.0010281357268144,-0.0025887832163591,-0.0060547422375486,-0.0010286646208985,-0.0025921399100494,-0.0060731465157085
E05,2018-07-11,2018-07-11,m5_p5,-5,2018-07-03,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2713.219970703125,7502.669921875,2786.887939453125,16.139999389648438,-0.0049473506268106,-0.0085917922159437,0.0040824436889379,-0.0049596292805336,-0.0086289144466213,0.0040741331262925
E05,2018-07-11,2018-07-11,m5_p5,-4,2018-07-05,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2736.610107421875,7586.43017578125,2733.882080078125,14.970000267028809,0.0086208036839299,0.0111640595652537,-0.0091492366418968,0.0085838567455378,0.0111022014185005,-0.0091913479618816
E05,2018-07-11,2018-07-11,m5_p5,-3,2018-07-06,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2759.820068359375,7688.39013671875,2747.22900390625,13.369999885559082,0.0084812815952675,0.0134397811058744,0.0048820407893173,0.0084455176005801,0.0133502683769107,0.0048701622734278
E05,2018-07-11,2018-07-11,m5_p5,-2,2018-07-09,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2784.169921875,7756.2001953125,2815.110107421875,12.6899995803833,0.0088229858876633,0.0088197993842558,0.0247089352285905,0.0087842907853415,0.0087811321455358,0.0244086066338541
E05,2018-07-11,2018-07-11,m5_p5,-1,2018-07-10,tariff_announcement,escalation,USTR proposes tariffs on an additional 200 billion dollars of Chinese goods,2793.840087890625,7759.2001953125,2827.625,12.640000343322754,0.0034732671808739,0.0003867873345781,0.0044456138838513,0.0034672493188218,0.0003867125516398,0.0044357613320842
